dataset_part,scene_name,camera,target_class,method_key,method,source_root,camera_label,human_count,human_count_label,robot_motion,result_dir,summary_metrics_path,per_frame_metrics_path,predictions_path,visualization_video,ground_truth_visible_frames,ground_truth_absent_frames,valid_annotated_frames,correctly_localized_frames,prediction_present_on_visible_frames,wrong_person_frames,false_positive_frames_when_target_absent,reappearance_events,successful_reacquisitions,success_rate_iou_threshold,mean_iou_on_visible_frames,prediction_availability_on_visible_frames,false_positive_rate_when_target_absent,wrong_person_rate_on_visible_frames,reacquisition_rate
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_left,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_09/inference_visualization.mp4,69,241,310,5,5,0,0,0,0,0.07246376811594203,0.06533252112652325,0.07246376811594203,0.0,0.0,
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_right,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_02/inference_visualization.mp4,230,419,649,116,120,0,0,1,1,0.5043478260869565,0.438036265343151,0.5217391304347826,0.0,0.0,1.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_right,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_05/inference_visualization.mp4,568,96,664,517,517,0,0,3,2,0.9102112676056338,0.8235697097559523,0.9102112676056338,0.0,0.0,0.6666666666666666
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_right,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_right/class_09/inference_visualization.mp4,254,520,774,5,5,0,0,2,0,0.01968503937007874,0.0169259298810582,0.01968503937007874,0.0,0.0,0.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_zed_rgb,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_01/inference_visualization.mp4,345,15,360,89,89,0,0,2,0,0.2579710144927536,0.24678610638289344,0.2579710144927536,0.0,0.0,0.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_zed_rgb,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_02/inference_visualization.mp4,340,11,351,166,167,1,0,4,2,0.48823529411764705,0.4476820178603776,0.49117647058823527,0.0,0.0029411764705882353,0.5
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_zed_rgb,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_05/inference_visualization.mp4,285,60,345,13,13,0,0,5,0,0.0456140350877193,0.04398459830765097,0.0456140350877193,0.0,0.0,0.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_zed_rgb,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_zed_rgb/class_09/inference_visualization.mp4,285,75,360,22,22,0,0,8,0,0.07719298245614035,0.07507830684136273,0.07719298245614035,0.0,0.0,0.0
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_front,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,483,103,586,475,475,0,0,1,1,0.9834368530020704,0.8634588844361396,0.9834368530020704,0.0,0.0,1.0
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_left,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/inference_visualization.mp4,86,198,284,73,73,0,0,1,1,0.8488372093023255,0.7785933147827818,0.8488372093023255,0.0,0.0,1.0
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_right,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Right fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/inference_visualization.mp4,28,89,117,21,21,0,0,0,0,0.75,0.6575961814427577,0.75,0.0,0.0,
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_zed_rgb,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/inference_visualization.mp4,217,69,286,205,205,0,0,1,1,0.9447004608294931,0.8495631176598128,0.9447004608294931,0.0,0.0,1.0
dataset_part1,footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label,cam_fish_front,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,1,1 human,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,577,0,577,577,577,0,0,0,0,1.0,0.8385759574256607,1.0,,0.0,
dataset_part1,footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label,cam_zed_rgb,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,1,1 human,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/inference_visualization.mp4,242,0,242,235,237,0,0,0,0,0.9710743801652892,0.8164940244183905,0.9793388429752066,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_front,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/inference_visualization.mp4,345,0,345,147,147,0,0,0,0,0.4260869565217391,0.37887647319561363,0.4260869565217391,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_front,06,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/inference_visualization.mp4,345,0,345,343,343,0,0,0,0,0.9942028985507246,0.8941857407747343,0.9942028985507246,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_left,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/inference_visualization.mp4,354,0,354,332,332,0,0,0,0,0.9378531073446328,0.8658481830349539,0.9378531073446328,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_right,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/inference_visualization.mp4,344,0,344,245,245,0,0,0,0,0.7122093023255814,0.6202843358715526,0.7122093023255814,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_zed_rgb,06,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/inference_visualization.mp4,154,0,154,154,154,0,0,0,0,1.0,0.8561772731212262,1.0,,0.0,
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/inference_visualization.mp4,655,92,747,50,131,69,5,6,0,0.07633587786259542,0.06968779291357864,0.2,0.05434782608695652,0.10534351145038168,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/inference_visualization.mp4,814,39,853,61,70,0,0,6,1,0.07493857493857493,0.0667306774794438,0.085995085995086,0.0,0.0,0.16666666666666666
